customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C3866,70.0,Female,North,Primary,Salaried,2325932.84,"₹95,699",Medical,718.7,0,143,82.63,2020-03-11,0
C3867,59.0,Female,West,Primary,Unemployed,2897760.27,"₹209,024",Other,,0,111,55.0,2025-10-11,0
C3868,40.0,Male,East,Graduate,Unemployed,761491.64,"₹50,000",Car,699.2,2,110,6.93,2017-09-18,0
C3869,19.0,Female,West,Graduate,Business,,"₹337,777",Home,726.4,1,145,64.78,2015-08-02,0
C3870,29.0,Female,South,Post-Graduate,Salaried,580854.59,"₹439,189",Education,517.3,0,141,20.49,2023-05-23,0
C3871,28.0,Female,North,Primary,Salaried,830086.74,"₹56,372",Home,758.2,0,95,13.52,2016-01-22,0
C3872,48.0,Male,East,Post-Graduate,Unemployed,,"₹236,607",Medical,767.8,2,116,27.51,2024-09-06,0
C3873,28.0,Female,South,Graduate,,1605215.28,"₹471,077",Car,590.2,1,112,48.84,2025-11-06,0
C3874,50.0,Male,South,Post-Graduate,Salaried,324609.49,"₹1,090,873",Medical,622.7,7,68,16.9,2018-11-24,1
C3875,63.0,Male,South,Primary,Self-Employed,618712.02,"₹419,961",Other,611.9,4,103,25.38,2023-06-19,0
C3876,36.0,Male,East,Post-Graduate,Unemployed,,"₹86,431",Business,749.8,0,19,23.72,2025-04-03,0
C3877,27.0,Female,South,Primary,,134295.65,"₹186,420",Car,,1,79,22.0,2025-10-08,1
C3878,62.0,Male,South,Secondary,Business,344187.88,"₹100,609",Business,651.7,4,116,75.06,2018-10-25,0
C3879,33.0,Male,East,Primary,Business,498566.16,"₹254,149",Business,694.7,6,75,31.99,2024-07-09,0
C3880,62.0,Female,North,Graduate,Self-Employed,372510.53,"₹223,604",Medical,874.1,4,111,119.82,2016-11-28,0
C3881,38.0,Male,South,Primary,Unemployed,547319.24,"₹842,925",Medical,712.4,3,28,37.37,2023-07-02,0
C3882,33.0,Male,North,Post-Graduate,Salaried,446605.35,"₹243,555",Home,611.0,6,100,49.23,2020-02-23,0
C3883,18.0,Female,East,Post-Graduate,Self-Employed,280765.37,"₹874,285",Education,584.2,0,19,46.57,2016-10-23,1
C3884,64.0,Other,North,Secondary,Salaried,1220734.6,"₹187,041",Car,739.2,1,114,11.9,2018-06-13,0
C3885,46.0,Female,East,Primary,Business,462772.75,"₹74,885",Business,766.2,0,111,78.34,2016-08-13,0
C3886,68.0,Male,East,Primary,Business,313975.24,"₹225,567",Home,549.3,1,64,46.93,2022-08-03,0
C3887,31.0,Male,South,Secondary,Business,168346.81,"₹353,241",Car,,1,58,162.38,2018-08-01,1
C3888,61.0,Male,West,Graduate,Unemployed,185287.66,"₹103,202",Car,655.4,6,1,60.66,2016-01-23,0
C3889,65.0,Female,East,Post-Graduate,Self-Employed,768238.99,"₹181,167",Business,622.2,4,102,22.91,2026-06-20,0
C3890,34.0,Male,West,Primary,Salaried,1022980.39,"₹792,116",Education,708.7,0,113,16.2,2024-03-06,0
C3891,38.0,Male,East,Graduate,Self-Employed,204060.86,"₹209,590",Business,676.6,9,145,23.51,2024-10-14,1
C3892,30.0,Female,South,Secondary,Unemployed,520826.1,,Business,685.3,1,56,116.07,2026-06-23,0
C3893,48.0,Male,West,Post-Graduate,Self-Employed,2201582.63,"₹670,528",Business,667.9,6,95,72.04,2016-01-29,0
C3894,44.0,Male,South,Post-Graduate,Self-Employed,279987.12,"₹187,029",Business,769.6,9,82,72.64,2023-10-03,0
C3895,45.0,Female,West,Primary,Business,357294.21,"₹433,454",Home,614.5,1,58,90.16,2016-02-04,1
C3896,68.0,Other,North,Secondary,Unemployed,,"₹238,512",Education,616.6,10,74,28.44,2018-02-13,1
C3897,26.0,Male,East,Primary,Self-Employed,3529108.44,"₹175,675",Education,676.2,0,65,62.73,2015-12-26,0
C3898,20.0,Male,North,Secondary,Unemployed,1121062.37,"₹4,349,465",Home,604.4,1,30,36.36,2025-05-20,1
C3899,68.0,Male,West,Post-Graduate,Business,454799.31,"₹458,910",Business,736.8,5,126,46.55,2018-12-08,0
C3900,66.0,Female,West,Primary,Self-Employed,386808.26,,Business,734.2,2,24,36.88,2020-07-11,0
C3901,20.0,Male,North,Primary,Salaried,712016.36,"₹310,545",Other,980.0,4,72,53.92,2025-01-02,0
C3902,,Female,East,Primary,Business,1520936.97,"₹7,308,228",Business,565.9,2,129,19.56,2024-01-04,1
C3903,28.0,Other,South,Secondary,Business,166119.45,"₹911,146",Business,659.8,1,59,124.29,2021-08-14,1
C3904,35.0,Female,North,Post-Graduate,Self-Employed,531707.12,"₹286,811",Education,666.7,2,143,33.47,2022-11-18,0
C3905,22.0,Male,North,Secondary,Unemployed,705457.85,"₹542,186",Medical,606.6,2,85,35.32,2018-02-23,0
C3906,24.0,Female,East,Primary,Unemployed,760760.15,"₹603,633",Medical,731.3,3,93,40.89,2026-02-27,0
C3907,70.0,Male,North,Graduate,Unemployed,257209.49,,Car,742.8,0,78,39.39,2017-04-18,0
C3908,63.0,Female,West,Post-Graduate,Unemployed,521101.66,,Car,756.8,0,42,10.45,2022-07-19,0
C3909,30.0,Female,East,Post-Graduate,Self-Employed,1027491.34,"₹1,322,535",Education,737.8,0,101,61.11,2018-02-26,0
C3910,49.0,Male,East,Secondary,Business,382160.55,"₹99,659",Medical,568.6,0,157,56.35,2020-12-15,0
C3911,32.0,Female,West,Graduate,Salaried,300557.31,"₹50,093",Home,647.4,1,15,67.14,2016-02-12,0
C3912,26.0,Male,West,Primary,Salaried,224498.77,"₹574,114",Car,616.0,0,107,114.78,2022-08-13,1
C3913,,Female,West,Post-Graduate,Unemployed,1043918.49,"₹304,900",Car,,6,99,110.29,2017-04-20,0
C3914,58.0,Male,West,Post-Graduate,Business,300842.08,"₹1,634,977",Education,691.6,0,37,43.94,2023-02-10,1
C3915,53.0,Female,North,Post-Graduate,Unemployed,139617.26,"₹531,140",Education,692.1,0,118,40.68,2017-11-08,1
C3916,59.0,Male,North,Graduate,Unemployed,2765197.99,"₹428,514",Medical,774.7,0,89,29.75,2019-10-09,0
C3917,25.0,Male,North,Graduate,Salaried,640605.02,"₹76,534",Medical,900.0,2,140,45.93,2020-09-13,0
C3918,56.0,Male,West,Graduate,Business,278873.56,"₹285,402",Education,666.9,4,131,89.07,2025-06-09,1
C3919,64.0,Male,West,Secondary,Unemployed,326066.47,"₹193,316",Medical,705.2,2,94,55.04,2024-12-23,0
C3920,44.0,Female,South,Post-Graduate,Unemployed,623565.0,"₹159,519",Medical,696.2,0,141,20.82,2017-12-24,0
C3921,59.0,Male,South,Secondary,Business,216134.49,"₹217,549",Home,673.9,1,107,35.09,2015-02-12,0
C3922,35.0,Female,West,Secondary,Business,333160.08,"₹967,441",Education,580.8,4,133,74.93,2024-05-25,1
C3923,21.0,Female,South,Primary,Unemployed,1009781.18,"₹197,434",Education,718.1,3,109,26.98,2024-05-14,0
C3924,26.0,Male,East,Graduate,Unemployed,438776.48,"₹220,560",Business,,0,36,27.18,2015-07-25,0
C3925,43.0,Male,South,Secondary,Unemployed,242368.75,"₹407,609",Other,665.4,8,142,42.27,2022-07-15,1
C3926,50.0,Female,East,Post-Graduate,Business,749599.48,"₹191,107",Education,857.0,9,56,93.62,2020-05-17,0
C3927,,Female,North,Primary,Business,649620.07,"₹192,148",Home,710.0,5,102,48.29,2015-09-28,0
C3928,22.0,Female,South,Secondary,Unemployed,174750.22,"₹1,713,544",Education,857.9,1,32,17.61,2026-05-05,1
C3929,40.0,Male,West,Primary,Self-Employed,165768.64,"₹82,565",Car,674.6,0,20,41.42,2020-06-26,0
C3930,51.0,Female,West,Graduate,Unemployed,348921.72,"₹303,472",Business,823.3,4,112,38.15,2020-03-07,0
C3931,65.0,Male,South,Secondary,Business,728320.61,"₹258,665",Business,730.5,0,35,16.69,2023-06-23,0
C3932,66.0,,West,Graduate,Salaried,482063.43,"₹143,570",Other,640.7,1,84,45.6,2015-02-12,0
C3933,35.0,Female,East,Post-Graduate,Unemployed,,"₹19,594,426",Other,642.4,5,46,26.0,2018-05-16,1
C3934,57.0,Male,North,Graduate,Unemployed,448223.89,"₹152,223",Car,650.6,7,26,46.48,2020-08-12,0
C3935,35.0,Male,West,Secondary,Business,725446.12,"₹412,991",Car,572.9,2,96,20.87,2026-05-15,0
C3936,69.0,Other,North,Secondary,Salaried,1399654.19,"₹313,950",Home,623.5,0,70,35.52,2021-04-19,0
C3937,44.0,Female,North,Secondary,Business,452208.02,"₹398,243",Other,626.9,2,103,14.91,2019-07-14,0
C3938,66.0,Other,North,Graduate,Business,892807.16,"₹284,355",Car,556.3,8,43,48.3,2023-07-27,0
C3939,37.0,Female,West,Post-Graduate,Unemployed,9384931.17,"₹123,544",Education,735.3,2,143,27.1,2022-08-16,0
C3940,40.0,Male,East,Post-Graduate,,467204.77,"₹83,953",Medical,718.2,1,127,31.97,2018-03-30,0
C3941,48.0,Other,South,Post-Graduate,Self-Employed,254041.18,"₹492,720",Education,696.1,4,80,46.8,2025-02-21,1
C3942,49.0,Male,South,Primary,,4204778.11,"₹952,763",Medical,731.4,2,44,28.25,2020-03-21,0
C3943,,Male,South,Graduate,Unemployed,373575.42,"₹61,426",Car,,0,145,51.15,2021-04-12,0
C3944,48.0,Male,East,Primary,Salaried,1228945.86,"₹1,547,717",Car,648.7,0,56,42.48,2024-02-12,0
C3945,38.0,,South,Secondary,Salaried,1090788.13,,Medical,730.2,0,111,29.87,2024-06-20,0
C3946,52.0,Female,South,Graduate,Salaried,808258.66,"₹147,118",Home,822.7,2,132,17.4,2019-04-24,0
C3947,55.0,Male,West,Graduate,Self-Employed,593160.64,"₹317,055",Other,701.4,0,25,34.12,2017-10-21,0
C3948,24.0,,South,Primary,Unemployed,164265.71,"₹173,691",Education,516.1,2,85,63.47,2026-01-08,1
C3949,19.0,Female,East,Primary,Business,433584.3,"₹430,181",Home,750.6,4,132,88.6,2022-08-23,0
C3950,43.0,Female,West,Primary,Business,925754.58,"₹236,636",Other,606.8,0,70,125.51,2019-05-27,0
C3951,58.0,,West,Secondary,Business,272542.01,"₹204,912",Car,680.4,2,89,24.7,2024-12-01,0
C3952,55.0,Male,North,Post-Graduate,Salaried,1054680.68,"₹1,117,471",Education,744.2,9,36,22.04,2022-10-07,0
C3953,,,East,Graduate,Unemployed,1686403.77,"₹149,034",Car,625.1,1,121,53.76,2015-03-04,0
C3954,49.0,Female,South,Secondary,Salaried,326706.48,"₹443,255",Other,788.6,2,140,26.74,2015-12-25,0
C3955,66.0,Female,East,Post-Graduate,Salaried,417259.01,"₹860,869",Medical,568.1,2,59,85.36,2022-03-08,1
C3956,52.0,Female,South,Primary,Unemployed,108405.65,"₹246,935",Education,606.0,0,14,57.15,2020-08-03,1
C3957,66.0,Other,North,Primary,Business,792135.18,"₹111,658",Other,613.5,0,131,10.31,2015-06-26,0
C3958,,Male,North,Primary,Self-Employed,1231975.55,"₹3,471,182",Education,733.5,1,129,53.19,2016-11-27,1
C3959,57.0,,North,Post-Graduate,Unemployed,1016900.85,"₹124,060",Education,555.4,4,136,73.3,2020-12-03,0
C3960,21.0,Male,East,Graduate,Self-Employed,691567.92,"₹723,951",Other,809.0,0,102,30.71,2023-02-08,0
C3961,50.0,Male,South,Post-Graduate,Unemployed,896498.76,"₹361,944",Home,709.9,11,96,144.66,2021-09-14,1
C3962,67.0,Male,South,Post-Graduate,Salaried,539632.02,"₹477,522",Education,633.5,5,94,31.47,2022-02-08,0
C3963,20.0,Female,North,Secondary,Unemployed,477327.85,"₹1,494,131",Other,,1,42,37.68,2016-07-10,1
C3964,42.0,Female,East,Graduate,Business,987593.29,"₹276,577",Business,739.6,7,56,16.3,2025-07-25,0
C3965,25.0,Female,North,Primary,Salaried,377076.92,"₹398,292",Car,630.0,0,120,71.43,2023-02-25,0
C3966,57.0,Male,South,Post-Graduate,Unemployed,,"₹159,841",Home,920.0,8,62,104.86,2016-12-31,0
C3967,43.0,Male,West,Secondary,Salaried,396477.75,"₹251,165",Business,693.0,5,9,31.76,2017-04-18,0
C3968,29.0,Male,South,Primary,Business,3419224.56,"₹50,000",Home,642.8,7,112,58.62,2023-06-18,0
C3969,52.0,Female,North,Post-Graduate,Self-Employed,216799.63,,Car,,3,1,70.87,2017-09-19,0
C3970,29.0,Male,East,Graduate,Self-Employed,1015870.01,"₹766,417",Other,,3,45,48.68,2019-05-21,0
C3971,30.0,Male,South,Primary,Salaried,298524.48,"₹330,330",Car,642.0,4,95,26.52,2020-03-17,0
C3972,50.0,Male,West,Post-Graduate,Business,,"₹69,133",Business,701.4,1,124,31.97,2024-07-05,0
C3973,23.0,Male,South,Graduate,Business,174336.57,"₹181,870",Medical,612.5,0,52,39.08,2025-02-27,0
C3974,61.0,Female,North,Graduate,Salaried,795102.2,"₹260,182",Home,561.1,2,1,136.23,2015-07-19,1
C3975,60.0,Male,East,Secondary,,217868.08,"₹533,526",Home,680.6,2,185,52.74,2025-10-24,1
C3976,55.0,Male,East,Graduate,Self-Employed,501830.37,"₹50,000",Business,628.8,6,126,28.65,2019-03-16,0
C3977,60.0,Male,South,Graduate,,1917184.92,"₹278,221",Car,620.2,0,112,22.71,2015-06-28,0
C3978,27.0,Female,East,Post-Graduate,Unemployed,359433.11,"₹643,256",Other,848.5,4,54,14.98,2021-08-18,0
C3979,62.0,Female,West,Post-Graduate,Business,,"₹344,667",Other,683.3,2,122,55.36,2020-02-19,0
C3980,66.0,Other,West,Secondary,Unemployed,,,Car,579.7,0,116,101.11,2024-07-08,1
C3981,45.0,Female,West,Primary,Unemployed,5253680.95,"₹171,630",Business,,7,90,40.51,2016-09-20,0
C3982,35.0,Male,North,Secondary,Business,2127462.34,"₹408,323",Medical,678.9,3,105,26.87,2024-10-24,0
C3983,40.0,Female,East,Secondary,Unemployed,780762.75,"₹50,000",Education,769.6,4,153,23.53,2021-08-17,0
C3984,51.0,Female,South,Graduate,Unemployed,,"₹362,461",Car,687.3,7,41,38.82,2015-03-21,1
C3985,34.0,Male,West,Graduate,Self-Employed,150980.91,"₹136,420",Medical,654.7,0,140,213.2,2021-07-17,1
C3986,40.0,Male,West,Secondary,Salaried,,"₹380,850",Business,584.5,0,92,104.37,2015-05-26,0
C3987,32.0,Female,East,Graduate,Unemployed,118777.2,"₹122,790",Business,655.7,0,66,13.64,2025-12-27,0
C3988,27.0,Male,West,Secondary,,549467.09,"₹738,055",Home,689.3,1,12,36.43,2018-06-15,0
C3989,21.0,Female,South,Post-Graduate,Business,1652852.56,"₹262,171",Car,581.6,2,142,45.66,2023-12-07,0
C3990,39.0,Male,North,Post-Graduate,Business,2097581.01,"₹291,431",Home,856.1,0,30,65.79,2026-06-23,0
C3991,24.0,Male,North,Primary,Salaried,524253.8,"₹116,579",Car,797.2,8,86,67.87,2015-09-03,0
C3992,23.0,Female,West,Secondary,Salaried,329791.82,"₹112,152",Education,740.7,4,106,54.75,2024-12-31,0
C3993,25.0,Female,South,Post-Graduate,Salaried,825614.53,"₹223,436",Other,593.7,1,98,74.12,2025-11-10,0
C3994,22.0,Female,West,Post-Graduate,Unemployed,1010666.88,"₹330,359",Business,604.2,0,100,117.79,2017-01-31,0
C3995,64.0,Male,West,Primary,Salaried,,"₹512,176",Car,628.1,0,127,26.58,2017-03-30,1
C3996,34.0,Female,South,Post-Graduate,Business,76112.39,"₹50,000",Business,684.8,0,65,33.35,2016-05-10,0
C3997,20.0,,South,Primary,Salaried,193146.59,"₹345,871",Medical,756.4,4,76,21.17,2019-06-15,1
C3998,38.0,Female,South,Graduate,Salaried,432915.2,"₹349,445",Business,753.5,4,104,68.3,2021-02-09,0
C3999,20.0,Male,North,Post-Graduate,Unemployed,201801.46,"₹416,140",Medical,529.5,5,29,83.0,2015-05-19,1
C4000,56.0,Male,South,Primary,Unemployed,611644.99,"₹730,860",Business,613.0,5,113,24.48,2021-09-08,1
C4001,18.0,Male,North,Primary,Business,82991.3,"₹292,820",Medical,710.4,5,161,63.96,2023-07-07,1
C4002,40.0,Female,West,Graduate,Self-Employed,309692.72,"₹935,270",Medical,761.5,2,76,37.84,2019-06-02,1
C4003,41.0,Female,East,Primary,Unemployed,340322.26,"₹305,319",Other,784.5,0,114,74.8,2016-05-20,0
C4004,45.0,Male,East,Primary,,,"₹313,964",Education,662.2,1,40,22.34,2018-12-19,0
C4005,32.0,Male,West,Primary,Unemployed,152181.59,"₹97,738",Car,,6,113,22.21,2023-08-28,0
C4006,65.0,Female,South,Graduate,Unemployed,412822.43,"₹212,540",Education,500.6,0,102,28.52,2018-09-22,0
C4007,35.0,Female,East,Post-Graduate,Salaried,537597.04,"₹475,684",Car,806.6,7,71,25.77,2022-03-10,0
C4008,46.0,Male,South,Graduate,Salaried,955236.61,"₹1,600,993",Business,670.9,6,65,19.26,2025-12-16,1
C4009,48.0,Male,East,Secondary,Unemployed,277379.45,"₹261,980",Business,565.1,2,94,25.68,2025-12-30,0
C4010,60.0,Male,South,Graduate,Salaried,157278.69,"₹329,878",Medical,920.0,2,142,22.14,2019-02-19,0
C4011,48.0,Female,South,Secondary,Self-Employed,1358643.44,"₹587,158",Other,752.2,4,13,18.93,2016-11-24,0
C4012,33.0,Other,South,Primary,Business,204077.49,"₹537,273",Education,,7,31,108.51,2015-03-06,1
C4013,48.0,Female,East,Primary,Self-Employed,838744.27,"₹324,796",Business,675.9,0,10,31.0,2017-06-19,0
C4014,51.0,Female,West,Primary,Salaried,850683.83,"₹153,171",Business,666.0,1,94,78.24,2017-11-24,0
C4015,68.0,Male,East,Secondary,Self-Employed,919576.98,"₹68,964",Medical,574.3,5,108,31.81,2017-10-17,0
C4016,66.0,Male,East,Primary,Unemployed,544407.78,"₹184,392",Home,630.2,7,87,22.93,2024-07-08,0
C4017,22.0,Male,West,Graduate,Salaried,304802.38,"₹158,809",Medical,759.6,2,138,16.24,2016-09-16,0
C4018,31.0,Male,North,Secondary,Business,541423.37,"₹906,429",Car,,1,91,74.63,2015-09-18,1
C4019,37.0,Male,South,Graduate,Salaried,,"₹380,679",Business,890.8,0,75,9.59,2016-07-16,0
C4020,34.0,Male,South,Post-Graduate,Business,241109.48,"₹1,975,117",Car,644.5,6,101,28.34,2023-11-27,1
C4021,29.0,Female,East,Secondary,Business,513300.98,"₹334,961",Other,605.5,1,97,35.26,2025-03-29,0
C4022,34.0,Female,South,Secondary,Business,73731.18,"₹1,035,756",Home,832.5,0,95,77.45,2016-05-31,1
C4023,46.0,Female,North,Secondary,,483376.91,"₹1,017,135",Home,815.1,4,115,31.33,2015-10-09,1
C4024,59.0,Male,South,Secondary,Business,,"₹135,216",Medical,646.1,2,113,12.37,2026-02-09,0
C4025,30.0,Male,West,Post-Graduate,Salaried,892321.69,"₹453,415",Home,,0,55,93.62,2015-10-16,0
C4026,40.0,Male,South,Primary,Unemployed,1754225.04,"₹572,186",Other,664.9,5,44,85.6,2024-10-02,0
C4027,,Male,West,Graduate,Salaried,1161149.22,"₹391,960",Medical,120.0,4,152,65.27,2025-04-02,1
C4028,21.0,Female,West,Post-Graduate,Unemployed,440735.29,"₹50,000",Medical,775.1,0,92,25.08,2020-12-07,0
C4029,60.0,Female,South,Post-Graduate,Salaried,266099.35,"₹184,197",Other,642.3,0,128,40.6,2025-09-13,0
C4030,27.0,Other,West,Secondary,Unemployed,387588.42,"₹2,243,340",Medical,856.5,1,79,46.19,2015-09-17,1
C4031,52.0,Female,West,Secondary,Self-Employed,319825.24,"₹6,456,597",Medical,560.4,0,161,43.47,2021-04-06,1
C4032,29.0,Male,South,Graduate,Unemployed,381213.64,"₹609,368",Home,531.2,0,71,27.76,2017-02-04,1
C4033,57.0,Male,North,Secondary,Salaried,675167.16,"₹349,604",Education,609.7,3,107,300.0,2015-03-06,1
C4034,28.0,Male,North,Secondary,Unemployed,359371.06,"₹253,026",Other,671.3,4,142,15.05,2016-11-11,0
C4035,32.0,Female,North,Graduate,Salaried,412721.06,"₹7,829,522",Medical,673.2,1,31,121.62,2022-01-11,1
C4036,62.0,Male,South,Primary,Unemployed,318300.9,"₹502,374",Education,786.9,1,30,17.35,2022-07-06,0
C4037,32.0,Female,East,Graduate,Salaried,173062.56,"₹116,975",Education,672.1,0,129,22.76,2019-08-24,0
C4038,68.0,Male,South,Post-Graduate,Unemployed,250646.95,"₹246,736",Education,666.1,7,59,45.75,2022-02-28,1
C4039,40.0,Female,South,Graduate,Business,319684.64,"₹264,074",Business,648.7,6,91,112.92,2025-08-21,1
C4040,22.0,Male,North,Graduate,Business,574278.97,"₹58,026",Education,741.5,0,165,41.0,2024-01-11,0
C4041,42.0,Male,South,Secondary,Unemployed,523872.45,"₹510,200",Education,739.8,3,23,32.78,2025-07-15,0
C4042,70.0,Male,East,Graduate,Unemployed,465954.32,"₹390,298",Other,,4,127,19.72,2026-06-19,0
C4043,54.0,Male,South,Post-Graduate,,201071.97,"₹158,930",Medical,,0,36,18.78,2021-12-18,0
C4044,50.0,Male,North,Primary,Business,1041489.25,"₹326,105",Car,805.9,1,56,39.19,2020-11-19,0
C4045,55.0,Female,East,Primary,Salaried,532607.44,"₹729,711",Other,668.4,3,56,37.59,2025-01-15,0
C4046,46.0,Female,North,Primary,Salaried,286418.59,"₹1,670,090",Business,714.2,7,56,26.0,2017-09-09,1
C4047,41.0,Male,East,Secondary,Business,183850.09,"₹52,976",Home,,3,1,22.43,2020-11-15,0
C4048,56.0,Female,South,Graduate,Unemployed,153708.72,"₹107,530",Education,611.1,4,157,32.2,2022-05-24,0
C4049,69.0,Female,West,Post-Graduate,Salaried,525048.32,"₹292,539",Home,758.1,3,106,27.02,2016-06-08,0
C4050,52.0,Male,South,Secondary,Salaried,225255.52,"₹556,988",Home,830.5,0,145,92.8,2021-02-02,1
C4051,36.0,Male,West,Graduate,Unemployed,291276.03,"₹339,770",Medical,,3,100,75.13,2025-04-20,1
C4052,53.0,Female,South,Secondary,Salaried,747870.12,"₹194,497",Business,626.6,7,69,65.68,2016-03-05,0
C4053,35.0,Female,West,Primary,Self-Employed,433478.46,"₹338,041",Education,738.6,6,34,49.36,2024-11-24,0
C4054,47.0,Female,North,Post-Graduate,Business,2438364.6,"₹129,752",Medical,556.5,5,37,81.18,2022-06-21,0
C4055,40.0,Other,South,Primary,Business,452525.11,"₹500,456",Medical,665.2,8,52,55.01,2019-05-28,1
C4056,47.0,Other,West,Secondary,Salaried,1625506.25,"₹421,279",Car,826.1,2,190,20.66,2021-12-15,0
C4057,20.0,Female,East,Primary,Self-Employed,,"₹540,584",Car,772.6,3,48,15.81,2023-09-01,0
C4058,42.0,Male,South,Secondary,Business,207234.58,"₹211,638",Car,717.3,2,73,53.56,2016-09-25,0
C4059,38.0,Female,East,Primary,Business,753335.06,"₹526,631",Education,578.5,3,131,102.2,2025-04-26,1
C4060,61.0,Female,North,Graduate,Unemployed,386231.45,"₹253,698",Home,742.6,4,25,49.24,2020-03-15,0
C4061,43.0,Male,North,Secondary,Salaried,589557.42,"₹155,622",Other,662.9,0,116,56.04,2018-02-26,0
C4062,34.0,Male,West,Graduate,Salaried,2070891.85,"₹176,355",Medical,602.3,0,87,18.35,2019-10-31,0
C4063,55.0,Male,East,Graduate,Business,680358.85,,Medical,502.1,3,160,69.81,2020-04-28,0
C4064,43.0,Male,South,Secondary,Salaried,359635.83,"₹445,794",Business,778.6,5,74,99.64,2024-02-05,1
C4065,30.0,Female,West,Primary,Business,457673.37,"₹50,000",Education,722.5,6,98,57.84,2018-04-27,0
C4066,44.0,Female,West,Post-Graduate,,236709.04,"₹367,540",Medical,780.9,0,88,43.49,2023-06-21,0
C4067,70.0,Female,North,Secondary,Self-Employed,315103.91,,Medical,711.9,4,76,54.53,2022-03-20,1
C4068,55.0,Male,South,Post-Graduate,Unemployed,556247.94,"₹50,000",Car,831.1,2,96,27.64,2018-12-27,0
C4069,28.0,Male,West,Primary,Unemployed,308241.28,"₹381,619",Medical,623.8,4,120,21.23,2016-05-20,0
C4070,34.0,Male,West,Post-Graduate,Business,472643.56,"₹107,470",Medical,787.4,0,121,49.08,2024-02-06,0
C4071,57.0,Female,North,Secondary,,115378.1,"₹163,934",Home,711.2,0,67,76.45,2025-08-11,0
C4072,35.0,Female,North,Primary,Self-Employed,427546.76,"₹96,451",Home,665.5,0,85,34.38,2021-03-10,0
C4073,67.0,,North,Post-Graduate,Salaried,,"₹728,039",Business,648.0,8,166,94.57,2019-01-07,1
C4074,62.0,Female,West,Post-Graduate,Business,746436.77,"₹842,463",Business,558.8,0,104,63.79,2016-09-25,1
C4075,35.0,Female,South,Primary,Salaried,184143.62,,Home,723.7,0,48,48.27,2022-08-23,1
C4076,59.0,Male,West,Primary,Unemployed,1033131.12,"₹455,925",Business,560.3,0,70,26.2,2026-01-17,0
C4077,34.0,Male,South,Secondary,Self-Employed,475158.46,,Home,773.6,7,76,33.29,2018-04-21,0
C4078,52.0,Male,South,Primary,Unemployed,339700.21,,Business,690.7,4,21,32.78,2022-10-02,1
C4079,53.0,Male,South,Primary,Salaried,629029.37,"₹83,162",Education,673.3,2,80,118.07,2026-02-21,0
C4080,66.0,Female,North,Post-Graduate,Salaried,161394.82,"₹262,748",Medical,806.5,0,83,42.12,2015-06-07,0
C4081,62.0,Female,South,Post-Graduate,Business,402318.31,"₹392,606",Home,722.3,7,118,22.8,2021-02-11,0
C4082,38.0,Female,North,Post-Graduate,Business,396929.54,"₹791,906",Home,600.4,5,157,52.47,2026-06-04,1
C4083,59.0,Male,South,Graduate,Salaried,920462.79,"₹163,698",Home,675.3,0,106,8.93,2016-02-12,0
C4084,26.0,Female,South,Graduate,Business,155087.25,"₹1,285,568",Home,544.7,2,86,104.17,2022-03-05,1
C4085,57.0,Male,East,Secondary,Business,346671.08,"₹50,000",Other,741.6,0,169,43.76,2018-04-23,0
C4086,32.0,Female,East,Primary,Business,209650.95,"₹539,494",Medical,659.8,2,142,44.38,2015-12-10,1
C4087,53.0,Female,South,Post-Graduate,Business,600490.54,"₹244,244",Business,729.6,8,166,108.41,2020-03-03,0
C4088,62.0,Male,South,Post-Graduate,Self-Employed,897856.02,"₹329,459",Other,468.7,4,85,84.53,2025-01-31,1
C4089,62.0,Other,East,Post-Graduate,Unemployed,,"₹182,869",Medical,,5,111,103.79,2017-11-03,0
C4090,20.0,Male,North,Primary,Self-Employed,376614.21,"₹171,434",Business,688.2,7,65,21.78,2025-11-03,0
C4091,52.0,Female,South,Post-Graduate,Business,1975507.94,"₹233,339",Car,733.5,1,70,27.71,2023-01-26,0
C4092,,Male,South,Graduate,Salaried,138219.55,"₹1,102,512",Education,624.5,0,94,80.46,2018-11-03,1
C4093,68.0,Female,East,Graduate,Self-Employed,689056.54,,Education,607.6,6,50,39.67,2018-11-17,0
C4094,36.0,Male,North,Primary,Business,87515.5,"₹143,795",Other,,0,84,31.28,2022-11-14,0
C4095,21.0,Male,West,Secondary,Unemployed,637295.25,"₹130,612",Business,757.4,6,58,67.83,2017-01-17,0
C4096,28.0,Female,East,Graduate,Self-Employed,337575.49,"₹192,071",Home,652.0,5,79,82.05,2022-02-20,0
C4097,24.0,Male,West,Secondary,Unemployed,187484.35,"₹50,000",Other,665.6,2,79,15.46,2020-04-03,0
C4098,35.0,Female,West,Graduate,Business,9233347.89,"₹563,879",Car,856.0,1,104,79.14,2018-03-02,0
C4099,46.0,Male,North,Graduate,Business,,"₹613,073",Home,580.8,0,89,44.62,2017-02-26,0
C4100,55.0,Female,West,Graduate,Salaried,165907.76,"₹788,071",Business,747.5,4,97,29.1,2018-04-04,1
C4101,57.0,Male,North,Primary,Salaried,463320.45,"₹444,473",Home,699.3,3,105,16.04,2019-09-06,0
