customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,customer_category,customer_code,join_year,join_month,join_day,join_weekday,edu_sklearn,gender_enc,income_bin,age_binned_sk,credit_score_q,annual_income_log,annual_income_sqrt,annual_income_reciprocal,loan_amount_power,debt_income_ratio,avg_monthly_transactions,spending_to_income_ratio
C3518,43.0,Male,East,Primary,Unemployed,411709.19,144917.0,Car,728.5,6,99,29.93,2016-12-04,0,C,3518,2016,12,4,Sunday,0.0,1,Low Income,1.0,High,12.928074958484,641.645688834578,2.428893003595563e-06,-0.8759088530296529,0.352,8.25,7.269694417071428e-05
C3519,46.0,Male,South,Graduate,Unemployed,951636.26,360013.0,Medical,740.4,0,48,57.89,2018-11-28,0,C,3519,2018,11,28,Wednesday,2.0,1,Low Income,2.0,High,13.765939211751586,975.5184570268264,1.0508205616076865e-06,0.16227326958930774,0.378,4.0,6.083206623505498e-05
C3520,55.0,Female,South,Primary,Unemployed,287834.68,267038.0,Business,766.2,4,67,130.12,2018-05-05,1,C,3520,2018,5,5,Saturday,0.0,0,Low Income,2.0,Excellent,12.570145040733768,536.5022646736918,3.474204448871662e-06,-0.163131229041283,0.928,5.583,0.00045206505345360057
C3521,35.0,Male,North,Post-Graduate,Salaried,259886.26,244090.0,Home,844.9,2,90,59.77,2024-02-09,0,C,3521,2024,2,9,Friday,3.0,1,Low Income,1.0,Excellent,12.468003200574714,509.79040791289907,3.847822321109546e-06,-0.26387700815601534,0.939,7.5,0.00022998522507500013
C3522,24.0,Female,East,Primary,Unemployed,453819.38,383908.0,Car,667.0,5,179,107.49,2023-06-01,1,C,3522,2023,6,1,Thursday,0.0,0,Low Income,0.0,Medium,13.025456759971298,673.6611759631098,2.203514967750016e-06,0.23039201173312085,0.846,14.917,0.0002368563457999524
C3523,26.0,Female,East,Primary,Unemployed,279295.34,356571.0,Medical,670.9,0,77,14.2,2020-09-17,0,C,3523,2020,9,17,Thursday,0.0,0,Low Income,0.0,Medium,12.540028647658364,528.4840016500027,3.5804264388140563e-06,0.15203377180578276,1.277,6.417,5.084223746805084e-05
C3524,46.0,Male,West,Primary,Self-Employed,376975.11,118821.0,Business,732.4,2,138,28.37,2024-01-28,0,C,3524,2024,1,28,Sunday,0.0,1,Low Income,2.0,High,12.839937095722002,613.9829883636842,2.6526879912894216e-06,-1.1217962167294082,0.315,11.5,7.52569579461095e-05
C3525,30.0,Female,North,Primary,Salaried,1733909.41,782391.0,Car,735.6,5,144,15.98,2015-02-11,0,C,3525,2015,2,11,Wednesday,0.0,0,Low Income,0.0,High,14.365889768321189,1316.779939853277,5.767310665145611e-07,0.942886095767676,0.451,12.0,9.216167758152948e-06
C3526,55.0,Male,East,Primary,Salaried,636946.45,95303.0,Medical,705.5,0,133,40.05,2025-09-11,0,C,3526,2025,9,11,Thursday,0.0,1,Low Income,2.0,High,13.364442435075958,798.0892493950786,1.5699882305832295e-06,-1.4036346642988495,0.15,11.083,6.287812735277824e-05
C3527,66.0,Male,South,Post-Graduate,Unemployed,805509.92,270402.0,Medical,634.3,4,79,42.14,2019-03-05,0,C,3527,2019,3,5,Tuesday,3.0,1,Low Income,3.0,Low,13.599232038304294,897.5020445659163,1.241448098555883e-06,-0.14920199192463596,0.336,6.583,5.2314687819114626e-05
C3528,44.308510638297875,Male,South,Primary,Salaried,1313789.76,168534.0,Medical,642.5,5,162,23.14,2019-02-07,0,C,3528,2019,2,7,Thursday,0.0,1,Low Income,2.0,Low,14.08842722638183,1146.206682932882,7.611562133379596e-07,-0.6937516476293081,0.128,13.5,1.7613168183012783e-05
C3529,51.0,Other,South,Primary,Business,89221.6,417076.0,Car,726.9,1,63,207.68,2019-04-25,1,C,3529,2019,4,25,Thursday,0.0,2,Low Income,2.0,High,11.398889649705758,298.69984934713307,1.1207922656367332e-05,0.31726991639357277,4.675,5.25,0.0023276874658154528
C3530,62.0,Male,East,Secondary,Self-Employed,529221.0,389768.0,Car,792.5,6,106,64.86,2025-05-07,0,C,3530,2025,5,7,Wednesday,1.0,1,Low Income,3.0,Excellent,13.179163282543268,727.475772792469,1.8895661933933208e-06,0.24635470689355585,0.736,8.833,0.00012255749488398985
C3531,33.0,Other,South,Post-Graduate,Self-Employed,256125.19,149272.0,Other,745.9,2,15,45.08,2021-06-15,0,C,3531,2021,6,15,Tuesday,3.0,2,Low Income,1.0,High,12.45342553169927,506.0881247371845,3.904325442079937e-06,-0.8398602123705278,0.583,1.25,0.00017600767812021924
C3532,18.0,Female,East,Post-Graduate,Salaried,443179.9,832921.0,Home,756.9,7,78,15.06,2021-08-28,1,C,3532,2021,8,28,Saturday,3.0,0,Low Income,0.0,Excellent,13.001733317818696,665.7175827631414,2.2564149312391396e-06,1.001969753018732,1.879,6.5,3.3981685541244085e-05
C3533,55.0,Male,North,Secondary,Self-Employed,410024.65,180171.0,Business,850.6,0,43,79.74,2021-11-24,0,C,3533,2021,11,24,Wednesday,1.0,1,Low Income,2.0,Excellent,12.923974997699244,640.3316718701333,2.4388718120439537e-06,-0.6144940167715158,0.439,3.583,0.00019447611259469397
C3534,41.0,Male,South,Secondary,Salaried,734070.69,136307.0,Education,662.0,4,24,143.24,2020-04-15,0,C,3534,2020,4,15,Wednesday,1.0,1,Low Income,1.0,Medium,13.506361973126946,856.7792539505143,1.362264767355352e-06,-0.9509899113210798,0.186,2.0,0.0001951310710961638
C3535,24.0,Female,East,Secondary,Self-Employed,677887.51,331316.0,Home,615.5,4,110,159.18,2016-04-24,1,C,3535,2016,4,24,Sunday,1.0,0,Low Income,0.0,Very Low,13.426738113872847,823.3392435685305,1.4751688297534354e-06,0.0732469130535737,0.489,9.167,0.00023481772071593413
C3536,53.0,Female,North,Graduate,Business,120278.48,325032.0,Education,618.9,7,124,14.25,2025-10-14,1,C,3536,2025,10,14,Tuesday,2.0,0,Low Income,2.0,Low,11.69757331384736,346.8118798426605,8.313970096977473e-06,0.05256714694623249,2.702,10.333,0.00011847505888002575
C3537,56.0,Female,East,Secondary,Self-Employed,219715.67,134170.0,Other,662.0,3,75,24.92,2015-08-05,0,C,3537,2015,8,5,Wednesday,1.0,0,Low Income,2.0,Medium,12.30009413168906,468.7383811893368,4.551316019854115e-06,-0.9704715314978278,0.611,6.25,0.00011341931142189358
C3538,22.0,Male,South,Graduate,Salaried,916422.69,225737.0,Home,799.3,2,48,43.5,2019-12-29,0,C,3538,2019,12,29,Sunday,2.0,1,Low Income,0.0,Excellent,13.728234080384043,957.2996866185636,1.0911983298904025e-06,-0.3526251416043769,0.246,4.0,4.7467179146339125e-05
C3539,35.0,Male,East,Post-Graduate,Unemployed,301595.0,376742.0,Car,741.9,0,96,53.4,2017-08-01,0,C,3539,2017,8,1,Tuesday,3.0,1,Low Income,1.0,High,12.61684365242852,549.1766564594675,3.3156938420933966e-06,0.21048679670352669,1.249,8.0,0.00017705863824002386
C3540,47.0,Male,North,Post-Graduate,Self-Employed,302946.05,1430459.0,Business,731.5,0,64,60.12,2021-02-08,1,C,3540,2021,2,8,Monday,3.0,1,Low Income,2.0,High,12.621313316745265,550.4053506280621,3.3009068746502072e-06,1.490163335014485,4.722,5.333,0.00019845117637282283
C3541,41.0,Male,South,Secondary,Business,438571.51,260032.0,Home,519.8,0,62,70.31,2017-08-12,0,C,3541,2017,8,12,Saturday,1.0,1,Low Income,1.0,Very Low,12.991280436303072,662.2473178503632,2.280124670832652e-06,-0.19279946945715315,0.593,5.167,0.0001603159311465535
C3542,26.0,Female,North,Post-Graduate,Business,586737.53,376553.0,Education,666.9,4,87,17.25,2018-07-27,0,C,3542,2018,7,27,Friday,3.0,0,Low Income,0.0,Medium,13.282334565162591,765.987943769352,1.7043366829855199e-06,0.20995592916740635,0.642,7.25,2.939985788875649e-05
C3543,51.0,Male,South,Secondary,Salaried,524193.19,712213.0,Home,601.4,2,90,37.64,2017-01-30,1,C,3543,2017,1,30,Monday,1.0,1,Low Income,2.0,Very Low,13.169617486254126,724.0118714496331,1.9076899726797812e-06,0.8531209514081548,1.359,7.5,7.180558755446632e-05
C3544,62.0,Female,West,Primary,Unemployed,210932.1,230773.4,Medical,510.5,0,65,43.77,2015-01-06,1,C,3544,2015,1,6,Tuesday,0.0,0,Low Income,3.0,Very Low,12.259296300572169,459.2734479588386,4.740839631143713e-06,-0.327467277398568,1.094,5.417,0.00020750753441510327
C3545,44.308510638297875,Male,South,Post-Graduate,Salaried,1963048.73,1323050.0,Education,699.7599999999999,5,66,73.11,2018-12-30,0,C,3545,2018,12,30,Sunday,3.0,1,Low Income,2.0,Medium,14.490009806610656,1401.0884090591858,5.094114452210031e-07,1.4221140525309324,0.674,5.5,3.7243089732163705e-05
C3546,24.0,Female,West,Post-Graduate,Salaried,251557.18,419490.0,Education,512.2,6,50,52.12,2023-01-07,1,C,3546,2023,1,7,Saturday,3.0,0,Low Income,0.0,Very Low,12.43542957377676,501.55476271290655,3.975223544708425e-06,0.32328062598248153,1.668,4.167,0.00020718947477468144
C3547,25.0,Female,East,Post-Graduate,Salaried,479864.58,279792.0,Education,610.9,1,93,32.4,2024-08-30,0,C,3547,2024,8,30,Friday,3.0,0,Low Income,0.0,Very Low,13.081261301998417,692.7225851666741,2.083916916899937e-06,-0.11135123549306364,0.583,7.75,6.751904881164598e-05
C3548,56.0,Female,South,Primary,Business,330230.74,541283.0,Education,608.4,2,78,81.4,2023-07-15,1,C,3548,2023,7,15,Saturday,0.0,0,Low Income,2.0,Very Low,12.707549929410069,574.6570629514615,3.0281765162852002e-06,0.5836572822964333,1.639,6.5,0.00024649431485391094
C3549,34.0,Female,South,Secondary,Salaried,445611.58,177903.0,Business,668.1400000000001,0,70,221.02,2017-04-09,1,C,3549,2017,4,9,Sunday,1.0,0,Low Income,1.0,Medium,13.007205198794553,667.541444406263,2.2441018159765597e-06,-0.6294707244949732,0.399,5.833,0.0004959924964248012
C3550,59.0,Male,South,Graduate,Salaried,838917.57,891140.0,Home,752.6,5,76,54.6,2015-12-15,0,C,3550,2015,12,15,Tuesday,2.0,1,Low Income,3.0,Excellent,13.639868924720032,915.9244346560473,1.1920108050534631e-06,1.0651364987011795,1.062,6.333,6.508386753659242e-05
C3551,37.0,Male,North,Graduate,Salaried,495788.87,311989.0,Education,732.4,0,83,40.99,2019-05-01,0,C,3551,2019,5,1,Wednesday,2.0,1,Low Income,1.0,High,13.113907466748843,704.122766284403,2.0169835257021287e-06,0.008138303573064304,0.629,6.917,8.267632147530863e-05
C3552,70.0,Male,East,Post-Graduate,Self-Employed,541541.62,310519.0,Business,611.0,8,113,29.69,2018-05-12,0,C,3552,2018,5,12,Saturday,3.0,1,Low Income,3.0,Very Low,13.202177049620477,735.895114809169,1.8465767292701726e-06,0.0029974547699614983,0.573,9.417,5.4824964330534746e-05
C3553,58.0,Male,West,Primary,Unemployed,847770.16,279057.0,Home,737.8,0,95,39.82,2018-10-15,0,C,3553,2018,10,15,Monday,0.0,1,Low Income,3.0,High,13.65036601986512,920.7443510551667,1.1795635982710238e-06,-0.11426096947977601,0.329,7.917,4.697027788758217e-05
C3554,40.0,Male,North,Primary,Salaried,5751749.23,254209.0,Other,607.5,5,91,43.48,2015-02-08,0,C,3554,2015,2,8,Sunday,0.0,1,Low Income,1.0,Very Low,15.565014754283045,2398.280473589359,1.738601225735075e-07,-0.2181659381449464,0.044,7.583,7.559439443781174e-06
C3555,64.0,Female,North,Primary,Business,290346.14,431364.0,Car,639.9,5,41,72.78,2021-08-01,1,C,3555,2021,8,1,Sunday,0.0,0,Low Income,3.0,Low,12.578832520570867,538.8377677928673,3.4441530920538773e-06,0.35227844464731095,1.486,3.417,0.0002506663253728808
C3556,59.0,Male,South,Secondary,Salaried,1431071.16,720069.0,Other,582.2,9,50,43.43,2019-07-15,1,C,3556,2019,7,15,Monday,1.0,1,Low Income,3.0,Very Low,14.173934483542558,1196.2738649657108,6.987767828562887e-07,0.8636643312793576,0.503,4.167,3.034789688585437e-05
C3557,70.0,Female,North,Primary,Business,357410.72,99102.0,Business,717.9,5,58,112.96,2021-01-14,0,C,3557,2021,1,14,Thursday,0.0,0,Low Income,3.0,High,12.786643673559286,597.8383728065638,2.7978937008556968e-06,-1.3530062875291882,0.277,4.833,0.00031605095672564045
C3558,44.308510638297875,Male,West,Secondary,Unemployed,736964.87,606412.2,Home,653.3,4,68,19.37,2015-08-30,0,C,3558,2015,8,30,Sunday,1.0,1,Low Income,2.0,Low,13.510296860736883,858.4665805958902,1.3569149409863445e-06,0.6965584864873938,0.823,5.667,2.628347807134959e-05
C3559,58.0,Male,East,Post-Graduate,Salaried,1306741.78,159400.0,Medical,719.0,4,80,77.19,2019-09-18,0,C,3559,2019,9,18,Wednesday,3.0,1,Low Income,3.0,High,14.083048171402071,1143.1280680658663,7.652615459639272e-07,-0.7605024592821922,0.122,6.667,5.907058393740192e-05
C3560,39.0,Male,West,Primary,Salaried,442713.35,582424.0,Education,625.2,2,113,56.42,2018-01-29,1,C,3560,2018,1,29,Monday,0.0,1,Low Income,1.0,Low,13.000680032922693,665.3670791375239,2.2587928310884885e-06,0.656671038172927,1.316,9.417,0.0001274413793936867
C3561,33.0,Female,North,Graduate,Self-Employed,159828.61,135071.0,Home,900.0,3,45,11.72,2018-02-21,0,C,3561,2018,2,21,Wednesday,2.0,0,Low Income,1.0,Excellent,11.981863589267123,399.78570509711824,6.2566629550056465e-06,-0.9622145281138891,0.845,3.75,7.33285486246799e-05
C3562,59.0,Male,East,Post-Graduate,Self-Employed,814366.47,81561.0,Home,629.5,6,74,7.45,2016-10-05,0,C,3562,2016,10,5,Wednesday,3.0,1,Low Income,3.0,Low,13.610166980463932,902.4225562340516,1.2279468874168072e-06,-1.6082750306616242,0.1,6.167,9.148215544778016e-06
C3563,29.0,Male,South,Post-Graduate,Business,610849.32,428801.0,Medical,723.3,1,66,12.78,2015-09-05,0,C,3563,2015,9,5,Saturday,3.0,1,Low Income,0.0,High,13.322607232692263,781.5684998770101,1.637062251191094e-06,0.34609755729378905,0.702,5.5,2.0921689820330816e-05
C3564,44.308510638297875,Female,North,Graduate,Unemployed,1312035.22,321966.0,Business,665.9,0,109,41.74,2015-12-27,0,C,3564,2015,12,27,Sunday,2.0,0,Low Income,2.0,Medium,14.08709085481243,1145.4410591558171,7.621740808344453e-07,0.04230988863674312,0.245,9.083,3.181317038120364e-05
C3565,54.0,Female,North,Primary,Business,254630.73,348929.0,Business,722.6,11,88,28.72,2020-01-11,1,C,3565,2020,1,11,Saturday,0.0,0,Low Income,2.0,High,12.447573584205832,504.6094826695194,3.92724033253829e-06,0.12888792296806503,1.37,7.333,0.00011279078530702086
C3566,68.0,Male,West,Secondary,Business,994530.04,819894.0,Medical,624.1,4,51,42.58,2024-03-01,0,C,3566,2024,3,1,Friday,1.0,1,Low Income,3.0,Low,13.810026588453242,997.2612696781121,1.005499033996968e-06,0.9871397358363618,0.824,4.25,4.281419191721951e-05
C3567,51.0,Male,East,Primary,Salaried,369885.82,53098.0,Other,744.1600000000001,0,101,17.69,2017-12-30,0,C,3567,2017,12,30,Saturday,0.0,1,Low Income,2.0,High,12.820952345934048,608.182390406036,2.70352969051452e-06,-2.1976385956167146,0.144,8.417,4.782556952304903e-05
C3568,48.0,Male,North,Post-Graduate,Self-Employed,981260.5480000001,50000.0,Other,682.6,0,86,40.91,2023-04-11,0,C,3568,2023,4,11,Tuesday,3.0,1,Low Income,2.0,Medium,13.796594316671925,990.5859619437376,1.019096286854603e-06,-2.2832441204395906,0.051,7.167,4.169127158264188e-05
C3569,40.0,Female,South,Primary,Business,1271321.98,330628.0,Education,383.0,3,62,49.97,2026-05-02,0,C,3569,2026,5,2,Saturday,0.0,0,Low Income,1.0,Very Low,14.055568632760057,1127.5291481819881,7.865821791406618e-07,0.07100487070678126,0.26,5.167,3.930554240869807e-05
C3570,67.0,Male,West,Graduate,Self-Employed,247608.05,114295.0,Education,571.8,0,75,18.89,2019-11-12,0,C,3570,2019,11,12,Tuesday,2.0,1,Low Income,3.0,Very Low,12.41960637001314,497.60230103969576,4.0386245979296804e-06,-1.170750782516625,0.462,6.25,7.628992676126646e-05
C3571,50.0,Female,East,Post-Graduate,Self-Employed,503615.9,543283.8,Medical,684.3,1,124,44.24,2015-12-03,0,C,3571,2015,12,3,Thursday,3.0,0,Low Income,2.0,Medium,13.129571138968926,709.6590026202725,1.985636304103377e-06,0.5873537858422299,1.079,10.333,8.784472452120754e-05
C3572,58.0,Male,East,Graduate,Salaried,987146.84,1648911.0,Home,664.5,0,164,85.26,2024-07-20,1,C,3572,2024,7,20,Saturday,2.0,1,Low Income,3.0,Medium,13.802575094432674,993.5526357470951,1.0130194885499622e-06,1.6120445264050451,1.67,13.667,8.637012908839378e-05
C3573,48.0,Male,North,Graduate,Business,3034144.24,508213.0,Car,728.6200000000001,3,136,44.14,2018-06-23,0,C,3573,2018,6,23,Saturday,2.0,1,Low Income,2.0,High,14.925440308542472,1741.8795136288848,3.2958211321485717e-07,0.5201816944373074,0.167,11.333,1.4547759271985038e-05
C3574,55.0,Female,West,Graduate,Business,2822838.37,824971.0,Home,737.0,9,59,33.98,2017-11-06,0,C,3574,2017,11,6,Monday,2.0,0,Low Income,2.0,High,14.85325380515623,1680.130462196314,3.5425324254280893e-07,0.9929514172265355,0.292,4.917,1.2037529445938485e-05
C3575,47.0,Male,West,Post-Graduate,Salaried,176518.3,555722.0,Education,765.7,4,83,118.45,2015-01-23,1,C,3575,2015,1,23,Friday,3.0,1,Low Income,2.0,Excellent,12.081185497819309,420.1408097293097,5.665102909426902e-06,0.6099880084514283,3.148,6.917,0.0006710352411053132
C3576,35.0,Male,South,Primary,Salaried,703220.48,540411.0,Education,711.5,5,67,57.07,2022-04-20,0,C,3576,2022,4,20,Wednesday,0.0,1,Low Income,1.0,High,13.463427170961667,838.5824229018874,1.422027097352032e-06,0.5820413342242934,0.768,5.583,8.115520185077659e-05
C3577,19.0,Male,West,Graduate,Salaried,565438.79,200883.0,Business,778.9,3,106,23.26,2020-12-13,0,C,3577,2020,12,13,Sunday,2.0,1,Low Income,0.0,Excellent,13.24535909672121,751.9566410372342,1.7685348956429117e-06,-0.48700637446969663,0.355,8.833,4.113619442344944e-05
C3578,62.0,Male,North,Graduate,Unemployed,265930.37,749862.0,Medical,679.8,1,101,36.45,2021-06-28,1,C,3578,2021,6,28,Monday,2.0,1,Low Income,3.0,Medium,12.490993546955373,515.684370521349,3.760368699638557e-06,0.9024801681524516,2.82,8.417,0.00013706595452035058
C3579,19.0,Male,West,Post-Graduate,Unemployed,781351.8940000001,233911.0,Home,616.8,1,168,35.74,2019-06-29,0,C,3579,2019,6,29,Saturday,3.0,1,Low Income,0.0,Low,13.568782175680496,883.9411145545839,1.2798314406703918e-06,-0.31211125461358574,0.299,14.0,4.574123423062951e-05
C3580,28.0,Female,West,Post-Graduate,Business,558361.402,393328.0,Medical,733.0,1,77,37.13,2023-12-23,0,C,3580,2023,12,23,Saturday,3.0,0,Low Income,0.0,High,13.23276349650153,747.2358409498303,1.7909515333018429e-06,0.2559180780627989,0.704,6.417,6.649814952646029e-05
C3581,52.0,Male,South,Graduate,Business,225909.36,563112.6,Car,609.2,4,126,16.96,2017-01-23,1,C,3581,2017,1,23,Monday,2.0,1,Low Income,2.0,Very Low,12.327893562404954,475.2992320633392,4.4265344891664114e-06,0.62316288717234,2.493,10.5,7.507435725549398e-05
C3582,64.0,Female,South,Post-Graduate,Business,452707.93,97574.0,Education,504.5,4,82,54.24,2026-06-07,0,C,3582,2026,6,7,Sunday,3.0,0,Low Income,3.0,Very Low,13.02300465931741,672.8357377547658,2.2089248383061497e-06,-1.373096900304271,0.216,6.833,0.00011981234788619675
C3583,44.308510638297875,Male,East,Post-Graduate,Self-Employed,2421403.24,293362.0,Other,699.7599999999999,5,80,20.23,2024-12-08,0,C,3583,2024,12,8,Sunday,3.0,1,Low Income,2.0,Medium,14.699858194307353,1556.085871666471,4.129835008465996e-07,-0.05915620669872238,0.121,6.667,8.35465967246331e-06
C3584,69.0,Male,West,Secondary,Salaried,193003.37,467652.0,Other,713.0,0,167,14.41,2024-03-18,1,C,3584,2024,3,18,Monday,1.0,1,Low Income,3.0,High,12.170468110117731,439.3214882065297,5.181229834329658e-06,0.4355129736011745,2.423,13.917,7.466190875319949e-05
C3585,24.0,Female,South,Graduate,Business,675551.158,924794.0,Car,739.4,4,102,34.0,2022-09-04,0,C,3585,2022,9,4,Sunday,2.0,0,Low Income,0.0,High,13.423285647317169,821.9191918917577,1.4802706025846193e-06,1.0995241220753211,1.369,8.5,5.032927498882327e-05
C3586,34.0,Male,East,Post-Graduate,Unemployed,812154.62,541537.4,Business,659.8,3,72,77.53,2019-07-05,1,C,3586,2019,7,5,Friday,3.0,1,Low Income,1.0,Low,13.607447251027558,901.1962161482925,1.231291116350337e-06,0.5841281602797275,0.667,6.0,9.54621177922992e-05
C3587,60.0,Male,North,Primary,Business,543912.07,6468488.0,Education,646.7,0,1,38.8,2015-12-20,1,C,3587,2015,12,20,Sunday,0.0,1,Low Income,3.0,Low,13.206544715274934,737.5039457521566,1.8385290870101727e-06,2.6610879329637314,11.893,0.083,7.133505972757692e-05
C3588,26.0,Female,South,Secondary,Unemployed,937247.2,179554.0,Education,812.9,4,106,26.9,2019-11-04,0,C,3588,2019,11,4,Monday,1.0,0,Low Income,0.0,Excellent,13.750703414084178,968.1152823915135,1.0669532360798346e-06,-0.618546820282818,0.192,8.833,2.8701072673249917e-05
C3589,50.0,Female,South,Post-Graduate,Business,461048.79,1555770.0,Other,656.4,5,99,21.66,2026-06-09,1,C,3589,2026,6,9,Tuesday,3.0,0,Low Income,2.0,Low,13.041261320485132,679.005736352794,2.1689631395342357e-06,1.5624926644823667,3.374,8.25,4.69798434998604e-05
C3590,64.0,Female,North,Graduate,Self-Employed,722910.77,302798.0,Business,804.6,1,170,51.77,2019-11-13,0,C,3590,2019,11,13,Wednesday,2.0,0,Low Income,3.0,Excellent,13.491042460499225,850.2415950775403,1.383294672322184e-06,-0.02447157596447146,0.419,14.167,7.161326424836637e-05
C3591,62.0,Male,North,Graduate,Salaried,318225.49,430699.0,Medical,810.9,0,78,32.0,2015-04-18,0,C,3591,2015,4,18,Saturday,2.0,1,Low Income,3.0,Excellent,12.670518640949371,564.114784418916,3.1424159566351625e-06,0.3506788050294949,1.353,6.5,0.00010055762660621561
C3592,63.0,Female,West,Secondary,Business,2140917.62,295092.6,Car,665.5,0,70,22.72,2015-07-22,0,C,3592,2015,7,22,Wednesday,1.0,0,Low Income,3.0,Medium,14.576745556573838,1463.1874862778182,4.6708921612349745e-07,-0.05269971712923871,0.138,5.833,1.0612271947203647e-05
C3593,63.0,Male,West,Secondary,Salaried,545987.88,107708.0,Car,647.0,0,97,29.97,2015-12-18,0,C,3593,2015,12,18,Friday,1.0,1,Low Income,3.0,Low,13.210353888219279,738.9099268517103,1.8315391331779503e-06,-1.2461277041525785,0.197,8.083,5.489132835695913e-05
C3594,43.0,Male,East,Secondary,Unemployed,530035.62,258943.0,Education,624.7,0,56,16.32,2021-12-03,0,C,3594,2021,12,3,Friday,1.0,1,Low Income,1.0,Low,13.180701377481023,728.0354524334649,1.8866620951586327e-06,-0.1974934870983394,0.489,4.667,3.07903834840383e-05
C3595,23.0,Male,West,Post-Graduate,Business,544017.5,135864.0,Other,784.6,0,131,67.57,2015-05-29,0,C,3595,2015,5,29,Friday,3.0,1,Low Income,0.0,Excellent,13.206738532612784,737.5754198724359,1.838172782727058e-06,-0.9549994742772498,0.25,10.917,0.00012420556324015312
C3596,65.0,Male,North,Graduate,Unemployed,186768.0,140022.0,Home,737.7,2,68,37.97,2020-03-23,0,C,3596,2020,3,23,Monday,2.0,1,Low Income,3.0,High,12.137627838114382,432.16663452885854,5.354207604045639e-06,-0.9179441502415785,0.75,5.667,0.00020330035123789942
C3597,22.0,Male,South,Primary,Business,699783.632,129414.0,Business,540.0,1,33,14.08,2024-02-21,0,C,3597,2024,2,21,Wednesday,0.0,1,Low Income,0.0,Very Low,13.458527898114427,836.5307119287372,1.429011090372159e-06,-1.0151394262395568,0.185,2.75,2.0120504904864653e-05
C3598,24.0,Female,West,Graduate,Self-Employed,884542.25,361086.0,Business,695.4,0,116,10.16,2024-02-11,0,C,3598,2024,2,11,Sunday,2.0,0,Low Income,0.0,Medium,13.69282668906883,940.5010632636202,1.1305269697100736e-06,0.16544231533424136,0.408,9.667,1.1486166997675916e-05
C3599,42.0,Male,North,Primary,Self-Employed,460169.22,327627.0,Car,632.5,0,105,63.2,2018-12-03,0,C,3599,2018,12,3,Monday,0.0,1,Low Income,1.0,Low,13.039351743494336,678.3577374807484,2.1731088987027454e-06,0.06116216404582731,0.712,8.75,0.00013734078085448655
C3600,62.0,Male,East,Post-Graduate,Self-Employed,185264.93,310801.4,Business,592.8,8,8,49.63,2024-05-27,1,C,3600,2024,5,27,Monday,3.0,1,Low Income,3.0,Very Low,12.129547531364075,430.4241280411682,5.397646507374561e-06,0.003987225119926529,1.678,0.667,0.00026788664211839774
C3601,27.0,Male,West,Primary,Salaried,295737.9,139904.0,Home,534.8,2,99,48.35,2017-11-08,0,C,3601,2017,11,8,Wednesday,0.0,1,Low Income,0.0,Very Low,12.597232249437232,543.8178923132265,3.381361058690622e-06,-0.9189782224252148,0.473,8.25,0.000163489360004247
C3602,44.0,Female,West,Post-Graduate,Self-Employed,421792.87,249339.2,Car,681.2,0,53,13.69,2016-05-20,0,C,3602,2016,5,20,Friday,3.0,0,Low Income,2.0,Medium,12.9522720139672,649.4558260574771,2.3708262995856246e-06,-0.23989830413038274,0.591,4.417,3.2456688990499055e-05
C3603,54.0,Female,North,Primary,Unemployed,818920.65,202208.0,Education,811.4,1,76,57.58,2024-05-22,0,C,3603,2024,5,22,Wednesday,0.0,0,Low Income,2.0,Excellent,13.61574369281331,904.9423462298579,1.2211180398027087e-06,-0.479370286848764,0.247,6.333,7.031206259116802e-05
C3604,44.308510638297875,Female,East,Post-Graduate,Business,242730.32,512517.0,Other,631.8,0,61,22.89,2023-02-11,1,C,3604,2023,2,11,Saturday,3.0,0,Low Income,2.0,Low,12.399710431596352,492.6766891177215,4.1197814933812415e-06,0.5287076550682971,2.111,5.083,9.430218688790094e-05
C3605,50.0,Male,West,Secondary,Unemployed,910046.76,168359.0,Other,630.6,3,132,280.71,2024-12-23,1,C,3605,2024,12,23,Monday,1.0,1,Low Income,2.0,Low,13.721252360632304,953.9637100015912,1.0988434277339467e-06,-0.6949911311223755,0.185,11.0,0.00030845667754478897
C3606,60.0,Female,West,Primary,Unemployed,174003.52,317424.0,Education,676.8,0,102,33.65,2019-07-02,1,C,3606,2019,7,2,Tuesday,0.0,0,Low Income,3.0,Medium,12.066836554870763,417.1372915479986,5.746977147490192e-06,0.026906517583003713,1.824,8.5,0.00019338689240309623
C3607,59.0,Male,North,Graduate,Business,251128.69,105502.0,Home,676.84,3,117,71.96,2025-05-15,0,C,3607,2025,5,15,Thursday,2.0,1,Low Income,3.0,Medium,12.43372477790103,501.127418926564,3.982006269350311e-06,-1.2725634109559396,0.42,9.75,0.0002865463121716598
C3608,44.308510638297875,Male,North,Secondary,Unemployed,410187.82,2167206.0,Home,558.4,0,138,44.93,2023-06-01,1,C,3608,2023,6,1,Thursday,1.0,1,Low Income,2.0,Very Low,12.924372869251432,640.4590697304551,2.437901647343777e-06,1.8392952157274614,5.283,11.5,0.00010953518805117129
C3609,47.0,Male,North,Post-Graduate,Salaried,159859.82,583701.0,Car,715.3,5,88,18.99,2018-02-17,1,C,3609,2018,2,17,Saturday,3.0,1,Low Income,2.0,High,11.982058840655156,399.8247366034273,6.255441452133174e-06,0.6588416651156475,3.651,7.333,0.00011879157626975932
