trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z-Score (fare_amount),Z-Score (distance_km),log_transform_fare,log_transform_dis,sqrt_duration,restored_duration,fare_per_km,age,gender,city,total_rides,cancelled_rides,avg_rating,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,ordinal_traffic_index
T01598,R0277,Zone_3,3.66,20.35,51.93,Cash,2023-04-27,0,-0.9666563615603172,-1.0306714335313911,3.9689702858698963,1.5390154481375546,4.511097427455985,20.0,14.188524590163933,42,Female,Jaipur,433.0,16,3.06,9.658888888888889,3.2397228637413393,2064,0.03695150115473441,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01599,R0196,Zone_1,12.51,69.51,154.55,Credit Card,2023-01-05,0,0.23326895416880278,0.9576885131821888,5.046967223343646,2.6034301519721073,8.337265738837884,70.0,12.354116706634693,18,Male,Hyderabad,51.0,9,4.93,7.995833333333334,31.831960784313726,2642,0.17647058823529413,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01600,R0005,Zone_10,11.49,98.56,280.91,Cash,2023-10-25,1,1.7107836968654662,0.7285216040694373,5.641587871063083,2.5249283241374862,9.927738916792686,99.0,24.44821583986075,27,Male,Ahmedabad,294.0,30,3.53,7.322857142857144,3.1511904761904765,1935,0.10204081632653061,,,,,,,
T01601,R0083,Zone_2,8.7,83.36,191.83,Wallet,2024-03-06,0,0.669180236281272,0.10168270561396957,5.261808971731513,2.272125885509337,9.130169768410662,83.0,22.049425287356325,45,Female,Mumbai,475.0,39,4.4,9.262,2.9796421052631583,1721,0.08210526315789474,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01602,R0251,Zone_7,8.13,40.91,139.73,Wallet,2024-03-22,0,0.05998018805005805,-0.026381155360803047,4.946843161008476,2.211565694606877,6.396092557178953,41.0,17.186961869618692,46,Female,Mumbai,213.0,26,4.48,7.6819999999999995,3.5801877934272297,2439,0.12206572769953052,,,,,,,
T01603,R0264,Zone_5,7.02,57.96,96.68,Wallet,2024-07-23,0,-0.443399122436578,-0.27576867410115063,4.581696829802449,2.081938421878423,7.6131465242697125,58.0,13.772079772079774,27,Other,Delhi,401.0,54,3.59,4.1466666666666665,0.47408977556109727,2780,0.13466334164588528,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01604,R0253,Zone_10,14.56,124.59,132.54,Wallet,2024-01-10,0,-0.024091757185689063,1.4182690658107584,4.894401058429723,2.7447035187502458,11.161989070053778,125.0,9.103021978021976,26,Male,Surat,173.0,24,3.16,7.117142857142857,4.485086705202312,1855,0.13872832369942195,,,,,,,
T01605,R0077,Zone_1,13.94,83.86,238.65,Cash,2024-05-17,0,1.2166417767454836,1.2789715328206543,5.47917952560564,2.7040421797046714,9.157510578754469,84.0,17.119799139167863,28,Male,Mumbai,406.0,72,3.79,10.489999999999998,5.7729556650246305,2567,0.17733990147783252,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01606,R0179,Zone_9,8.73,82.07,177.84,Wallet,2024-05-20,0,0.505596576497113,0.10842290882316839,5.18649155136578,2.2752138961979136,9.059249417032296,82.0,20.371134020618555,28,Male,Kolkata,274.0,14,4.64,6.3825,1.6658759124087592,1620,0.051094890510948905,,,,,,,
T01607,R0279,Zone_9,3.7199999999999998,18.65,52.72,UPI,2023-04-28,0,-0.9574189711936635,-1.017191027112994,3.9837853716550367,1.5518087995974639,4.318564576337836,19.0,14.172043010752688,25,Other,Pune,454.0,84,3.73,8.309999999999999,1.5398017621145372,1610,0.18502202643171806,,,,,,,
T01608,R0257,Zone_4,2.12,16.02,18.57,Cash,2024-05-05,0,-1.3567314788154667,-1.3766685316035847,2.9739977814079848,1.1378330018213911,4.0024992192379,16.0,8.75943396226415,36,Other,Delhi,459.0,19,4.82,8.015714285714285,1.7913507625272331,1286,0.04139433551198257,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01609,R0040,Zone_3,9.44,53.61,232.99,UPI,2024-06-09,1,1.150459967283129,0.26794105144086783,5.455278379401799,2.3456445824544927,7.321885003194191,54.0,24.681144067796613,34,Other,Surat,485.0,36,4.41,8.045,2.352061855670103,1231,0.07422680412371134,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01610,R0186,Zone_10,4.8100000000000005,32.34,69.28,UPI,2023-03-13,0,-0.7637845604698843,-0.7722969771787789,4.252487263318897,1.75958057086382,5.686826883245173,32.0,14.403326403326401,18,Other,Hyderabad,373.0,19,3.26,9.797142857142857,2.5169436997319035,2106,0.05093833780160858,,,,,,,
T01611,R0104,Zone_2,10.38,81.05,102.76,UPI,2024-03-23,0,-0.37230629531093923,0.4791340853290902,4.642080540008188,2.431857428698185,9.002777349240622,81.0,9.89980732177264,52,Male,Kolkata,328.0,1,3.7,5.187777777777779,2.3335060975609756,1939,0.003048780487804878,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01612,R0271,Zone_4,6.07,60.67,117.3,Wallet,2023-09-24,0,-0.2022915409677177,-0.4892084423924387,4.773223770984341,1.9558604799084813,7.789094941005662,61.0,19.32454695222405,22,Male,Bengaluru,58.0,6,4.37,8.1275,16.013448275862068,1441,0.10344827586206896,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01613,R0025,Zone_4,11.87,88.44,159.39,Cash,2023-09-08,0,0.2898625862885544,0.8138975113859525,5.077608349349287,2.554899021608035,9.404254356406998,88.0,13.427969671440607,21,Female,Mumbai,42.0,3,4.01,9.45,17.129285714285714,1791,0.07142857142857142,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01614,R0100,Zone_2,9.04,72.33,200.2,Cash,2023-06-11,0,0.767049802571008,0.17807167531822007,5.304299438225584,2.306577114263583,8.504704580407246,72.0,22.146017699115045,28,Male,Delhi,383.0,60,3.79,8.454166666666667,4.327650130548303,1942,0.1566579634464752,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01615,R0101,Zone_9,12.99,106.71,165.87,Credit Card,2023-07-26,0,0.36563257309351166,1.0655317645293663,5.117215066158812,2.63834278867739,10.330053242844395,107.0,12.76905311778291,37,Female,Delhi,228.0,29,3.03,9.058,2.9445614035087715,2146,0.12719298245614036,,,,,,,
T01616,R0295,Zone_6,3.17,26.19,63.07,Credit Card,2023-05-12,0,-0.8363974644913016,-1.1407614192816344,4.15997623565093,1.4279160358107101,5.117616632769594,26.0,19.895899053627762,18,Female,Delhi,98.0,18,3.59,4.974444444444444,5.34734693877551,2668,0.1836734693877551,,,,,,,
T01617,R0015,Zone_9,6.86,36.69,158.93,Credit Card,2024-07-15,1,0.2844838526573385,-0.31171642455020954,5.074736219502779,2.061786606441115,6.057227088363123,37.0,23.167638483965014,28,Other,Chennai,46.0,1,3.87,6.0,12.996739130434783,1368,0.021739130434782608,,,,,,,
T01618,R0212,Zone_8,19.08,127.16,432.46,Cash,2024-05-12,0,3.4828425703672012,2.4337930159966765,6.071799519760256,2.9997242948235283,11.276524287208359,127.0,22.665618448637318,36,Female,Ahmedabad,73.0,12,3.22,8.368571428571428,16.18246575342466,1102,0.1643835616438356,,,,,,,
T01619,R0049,Zone_10,4.52,32.2,63.01,Cash,2023-09-04,0,-0.8370990384431993,-0.8374522748676987,4.159039321153912,1.7083778602890038,5.674504383644443,32.0,13.940265486725664,39,Male,Mumbai,375.0,55,4.4,9.728333333333333,2.6144,2312,0.14666666666666667,,,,,,,
T01620,R0059,Zone_2,12.21,89.57,237.49,UPI,2023-04-23,0,1.2030780136754604,0.8902864810902034,5.474327380728188,2.580974118534234,9.464142856064674,90.0,19.45045045045045,43,Male,Delhi,357.0,11,3.27,8.75,1.4979831932773109,1872,0.03081232492997199,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01621,R0062,Zone_6,10.09,66.64,113.63,Credit Card,2023-03-10,0,-0.2452044810254635,0.4139787876401704,4.741709550126918,2.4060438013622756,8.16333265278342,67.0,11.261645193260653,38,Male,Jaipur,57.0,3,3.58,9.435714285714285,15.605438596491227,2684,0.05263157894736842,,,,,,,
T01622,R0031,Zone_10,14.43,83.28,128.31,Credit Card,2023-11-02,0,-0.07355272079448037,1.3890615185708977,4.86221262230776,2.7363136663750693,9.125787637239867,83.0,8.891891891891893,29,Female,Hyderabad,230.0,21,4.62,9.016666666666667,1.699173913043478,1239,0.09130434782608696,,,,,,,
T01623,R0130,Zone_6,7.13,63.26,131.57,UPI,2024-04-03,0,-0.03543386940803602,-0.25105459566742244,4.887110807810759,2.0955609235597192,7.9536155300592695,63.0,18.453015427769984,27,Female,Pune,316.0,62,3.62,6.3625,2.836487341772152,2770,0.1962025316455696,,,,,,,
T01624,R0267,Zone_3,13.95,100.44,191.44,Credit Card,2023-01-24,0,0.6646200055939364,1.2812182672237205,5.259784416831253,2.7047112998366956,10.02197585309404,100.0,13.723297491039427,37,Other,Jaipur,131.0,11,4.5,9.437999999999999,5.203740458015267,2085,0.08396946564885496,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01625,R0204,Zone_4,14.08,86.32,142.21,Wallet,2024-05-19,0,0.08897857806183197,1.310425814463581,4.9643120844906115,2.71336936257981,9.290855719469548,86.0,10.100142045454547,37,Female,Hyderabad,438.0,5,3.73,9.687142857142858,2.0578767123287673,2816,0.01141552511415525,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01626,R0266,Zone_10,8.98,63.43,121.26,Wallet,2023-10-15,0,-0.15598766014246607,0.1645912688998232,4.80614992460058,2.300583090323373,7.964295323504773,63.0,13.503340757238307,29,Other,Chennai,98.0,13,3.9,8.107777777777777,12.729081632653061,2183,0.1326530612244898,,,,,,,
T01627,R0138,Zone_7,2.18,11.6,40.84,Wallet,2024-07-29,0,-1.0963306136694182,-1.3631881251851876,3.7338528197566676,1.1568811967920856,3.40587727318528,12.0,18.73394495412844,46,Male,Kolkata,13.0,0,3.53,6.25,39.95692307692308,1512,0.0,,,,,,,
T01628,R0063,Zone_6,12.57,66.91,195.23,UPI,2024-06-19,0,0.7089360935554776,0.9711689196005862,5.279287440641231,2.6078614738467776,8.179853299418028,67.0,15.531424025457436,34,Male,Surat,329.0,33,4.83,11.258333333333333,3.7828571428571425,1245,0.10030395136778116,,,,,,,
T01629,R0260,Zone_2,3.13,28.76,62.82,UPI,2024-05-10,0,-0.8393206892908756,-1.1497483568938993,4.156066620850098,1.4182774069729414,5.362835071116769,29.0,20.070287539936103,55,Other,Mumbai,63.0,3,4.24,6.298333333333333,10.94063492063492,2619,0.047619047619047616,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01630,R0067,Zone_5,7.31,39.41,165.12,UPI,2023-04-01,0,0.3568628986947898,-0.21061337641223105,5.1127104187625525,2.1174596088673567,6.2777384462878025,39.0,22.58823529411765,32,Male,Pune,348.0,9,3.38,8.697692307692307,5.302212643678161,1516,0.02586206896551724,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01631,R0177,Zone_1,12.73,110.74,235.51,Credit Card,2024-07-15,0,1.1799260732628343,1.0071166700496452,5.465990490336171,2.6195832197798796,10.523307464861036,111.0,18.500392772977218,34,Other,Bengaluru,489.0,63,4.48,9.645,3.8175051124744375,1310,0.12883435582822086,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01632,R0007,Zone_8,13.46,95.47,174.21,Credit Card,2023-04-26,0,0.4631513524072991,1.1711282814734774,5.165985254498996,2.671386216730619,9.770875088752286,95.0,12.942793462109956,18,Female,Mumbai,458.0,82,4.03,6.603333333333334,1.3033187772925765,2001,0.17903930131004367,,,,,,,
T01633,R0232,Zone_6,6.26,62.59,81.29,Credit Card,2023-04-09,0,-0.6233528410983511,-0.4465204887341812,4.410249593617622,1.9823798288367047,7.911384202527394,63.0,12.98562300319489,38,Male,Jaipur,172.0,15,3.94,7.169230769230769,8.667674418604651,1379,0.0872093023255814,,,,,,,
T01634,R0066,Zone_4,11.13,81.26,140.6,Cash,2023-12-09,0,0.0701530103525755,0.6476391655590545,4.953006181259619,2.495681722955959,9.01443287178955,81.0,12.632524707996405,38,Female,Bengaluru,167.0,28,4.72,10.6175,3.449940119760479,1567,0.16766467065868262,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01635,R0291,Zone_9,0.29,2.87,4.66,Wallet,2023-08-03,0,-1.519379706663762,-1.7878209273646979,1.7334238922150915,0.2546422183735807,1.6941074346097416,3.0,16.06896551724138,23,Other,Pune,499.0,94,3.46,7.741666666666667,1.59436873747495,1977,0.18837675350701402,,,,,,,
T01636,R0009,Zone_2,5.64,36.01,62.56,Wallet,2024-05-28,0,-0.8423608430824323,-0.5858180217242851,4.151984341668515,1.8931119634883424,6.000833275470999,36.0,11.092198581560284,42,Female,Ahmedabad,172.0,21,4.11,9.268571428571429,5.327848837209302,2468,0.12209302325581395,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01637,R0044,Zone_7,15.34,123.22,134.21,Credit Card,2023-04-05,0,-0.004564615524534811,1.5935143492499213,4.906829125370667,2.7936160894318567,11.10045044131093,123.0,8.749022164276402,36,Female,Hyderabad,271.0,5,3.21,10.226,6.127380073800738,2238,0.01845018450184502,,,,,,,
T01638,R0002,Zone_8,14.72,101.63,148.43,Cash,2023-02-08,0,0.16170841107523212,1.4542168162598175,5.006828055753302,2.7549337870010606,10.081170566953025,102.0,10.083559782608695,39,Female,Mumbai,70.0,5,4.12,10.812857142857142,16.794428571428572,2490,0.07142857142857142,,,,,,,
T01639,R0292,Zone_7,11.35,79.85,93.29,Wallet,2023-12-11,0,-0.4830380507188009,0.6970673224265106,4.546375139477586,2.513656063073986,8.935882720806042,80.0,8.219383259911895,37,Female,Jaipur,141.0,19,4.39,8.817777777777778,8.070141843971632,2272,0.1347517730496454,,,,,,,
T01640,R0124,Zone_7,7.29,37.66,85.71,UPI,2024-06-29,0,-0.5716702266418836,-0.21510684521836335,4.462569217389069,2.1150499691472033,6.136774397026503,38.0,11.757201646090534,37,Other,Hyderabad,419.0,25,3.59,8.516,1.5354415274463007,1561,0.059665871121718374,,,,,,,
T01641,R0250,Zone_3,12.24,92.52,209.81,Cash,2023-08-07,0,0.8794185638666312,0.8970266842994018,5.350957253872216,2.5832425505088623,9.618731725128837,93.0,17.141339869281044,34,Female,Jaipur,163.0,31,4.63,8.368888888888888,6.91601226993865,2054,0.1901840490797546,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01642,R0271,Zone_8,7.88,75.96,74.58,UPI,2023-05-11,0,-0.7018121947189163,-0.08254951543745805,4.325191697921343,2.1838015570040787,8.71550342780037,76.0,9.464467005076141,22,Male,Bengaluru,58.0,6,4.37,8.1275,16.013448275862068,1441,0.10344827586206896,,,,,,,
T01643,R0271,Zone_5,8.84,69.96,205.88,Credit Card,2023-10-03,1,0.8334654700173284,0.13313698725689638,5.332138915023547,2.286455711064162,8.364209466530593,70.0,23.289592760180994,22,Male,Bengaluru,58.0,6,4.37,8.1275,16.013448275862068,1441,0.10344827586206896,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01644,R0155,Zone_10,8.44,46.57,105.78,Wallet,2023-08-26,0,-0.33699373973208585,0.043267611134248624,4.67077064307204,2.244955980157409,6.824221567329126,47.0,12.533175355450238,23,Male,Hyderabad,353.0,8,3.14,7.61375,2.639405099150142,2776,0.0226628895184136,,,,,,,
T01645,R0018,Zone_7,4.12,37.56,46.6,Credit Card,2023-05-07,0,-1.0289795142872342,-0.9273216509903462,3.8628327612373745,1.6331544390514163,6.128621378417825,38.0,11.310679611650485,49,Female,Delhi,446.0,86,3.29,9.031666666666666,2.3415470852017934,1347,0.19282511210762332,,,,,,,
T01646,R0157,Zone_3,11.63,91.2,170.93,Wallet,2024-01-24,0,0.4247986430368887,0.7599758857123642,5.147087417231756,2.5360749363624,9.549869109050658,91.0,14.697334479793637,36,Female,Hyderabad,319.0,27,4.65,11.39,5.880658307210031,1759,0.08463949843260188,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01647,R0026,Zone_10,2.65,18.2,25.4,Cash,2023-09-29,0,-1.276868977291106,-1.2575916082410763,3.2733640101522705,1.2947271675944,4.266145801540309,18.0,9.584905660377359,26,Female,Surat,44.0,5,3.17,8.81,22.11795454545455,2344,0.11363636363636363,,,,,,,
T01648,R0196,Zone_3,11.88,114.22,118.56,Credit Card,2024-06-05,0,-0.1875584879778649,0.816144245789019,4.783818337415737,2.5556757206762075,10.687375730271674,114.0,9.97979797979798,18,Male,Hyderabad,51.0,9,4.93,7.995833333333334,31.831960784313726,2642,0.17647058823529413,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01649,R0253,Zone_4,3.2,28.3,49.71,UPI,2023-06-28,0,-0.992614597780534,-1.134021216072436,3.926123129806928,1.4350845252893227,5.319774431308154,28.0,15.534374999999999,26,Male,Surat,173.0,24,3.16,7.117142857142857,4.485086705202312,1855,0.13872832369942195,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01650,R0261,Zone_2,4.39,23.72,49.3,Cash,2024-03-29,0,-0.9974086864518353,-0.8666598221075591,3.9180050771056933,1.6845453849209058,4.870318264754368,24.0,11.230068337129842,31,Male,Pune,477.0,83,4.24,8.195,1.3621174004192873,1483,0.1740041928721174,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01651,R0097,Zone_2,6.2,61.2,102.4,UPI,2024-01-23,0,-0.37651573902232577,-0.46000089515257825,4.638604962074329,1.9740810260220096,7.8230428862431785,61.0,16.516129032258064,23,Other,Bengaluru,478.0,5,3.28,8.67875,2.3370292887029285,2061,0.010460251046025104,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01652,R0214,Zone_10,7.22,57.99,164.58,Wallet,2024-05-16,0,0.3505487331277101,-0.23083398603982674,5.10945446171066,2.1065702090680882,7.61511654539837,58.0,22.795013850415515,20,Female,Kolkata,210.0,2,4.53,6.793333333333333,3.2461428571428574,1464,0.009523809523809525,,,,,,,
T01653,R0250,Zone_5,8.95,64.68,119.38,UPI,2024-06-18,0,-0.17797031063526236,0.15785106569062438,4.790653406119625,2.2975725511705014,8.04238770515324,65.0,13.33854748603352,34,Female,Jaipur,163.0,31,4.63,8.368888888888888,6.91601226993865,2054,0.1901840490797546,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01654,R0125,Zone_1,12.14,94.46,296.53,UPI,2023-06-03,1,1.8934267823428468,0.8745593402687399,5.695515060237774,2.5756610130564646,9.719053451854249,94.0,24.42586490939044,44,Male,Ahmedabad,99.0,19,3.89,9.295,11.28040404040404,1244,0.1919191919191919,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01655,R0196,Zone_6,14.55,91.15,168.41,Cash,2024-05-10,0,0.395332537057183,1.4160223314076923,5.132321812352855,2.744060638625243,9.547250913221042,91.0,11.574570446735395,18,Male,Hyderabad,51.0,9,4.93,7.995833333333334,31.831960784313726,2642,0.17647058823529413,,,,,,,
T01656,R0185,Zone_10,0.55,5.47,9.49,Wallet,2023-06-10,0,-1.4629030035359931,-1.7294058328849768,2.3504224224082058,0.4382549309311553,2.3388031127052997,5.0,17.254545454545454,27,Male,Delhi,201.0,12,4.05,6.247142857142857,3.7018905472636816,1847,0.05970149253731343,,,,,,,
T01657,R0246,Zone_3,12.92,108.63,201.25,Cash,2023-08-16,0,0.7793273467292187,1.0498046237079028,5.309504555938601,2.6333266549062735,10.422571659624126,109.0,15.576625386996904,29,Other,Mumbai,240.0,34,4.79,6.978333333333333,6.460624999999999,1996,0.14166666666666666,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01658,R0184,Zone_1,5.68,33.74,133.83,UPI,2024-03-30,1,-0.009007917219887179,-0.5768310841120203,4.904014725645983,1.8991179875485542,5.808614292583043,34.0,23.561619718309863,29,Female,Surat,285.0,27,3.97,8.645,4.2551578947368425,2388,0.09473684210526316,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01659,R0086,Zone_8,7.64,68.83,107.37,UPI,2023-07-01,0,-0.3184020300067954,-0.13647114111104672,4.685551297934904,2.1564025828159643,8.296384754819414,69.0,14.05366492146597,23,Male,Hyderabad,337.0,17,4.56,10.780000000000001,3.352581602373887,2505,0.050445103857566766,,,,,,,
T01660,R0095,Zone_1,7.47,54.57,181.06,UPI,2023-03-09,1,0.5432477119156256,-0.17466562596317195,5.204336303077143,2.136530508663963,7.387151006985034,55.0,24.238286479250334,29,Female,Chennai,481.0,77,4.26,8.826923076923077,4.085571725571726,2171,0.1600831600831601,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01661,R0173,Zone_5,5.75,37.23,46.87,UPI,2023-11-15,0,-1.0258224315036941,-0.5611039432905569,3.8684890034044175,1.9095425048844386,6.10163912403872,37.0,8.151304347826086,26,Other,Mumbai,389.0,55,4.28,7.148571428571429,2.2145758354755785,2437,0.14138817480719795,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01662,R0149,Zone_4,3.55,31.84,59.18,Credit Card,2024-05-27,0,-0.8818828423726722,-1.0553855119651192,4.0973400712018995,1.5151272329628591,5.642694391866354,32.0,16.67042253521127,30,Male,Jaipur,89.0,8,4.57,6.0600000000000005,7.428314606741573,2560,0.0898876404494382,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01663,R0294,Zone_4,9.4,87.11,128.34,Cash,2023-09-18,0,-0.07320193381853149,0.2589541138286032,4.862444596018447,2.341805806147327,9.333273809334,87.0,13.653191489361703,24,Male,Surat,41.0,7,3.2,8.097142857142858,20.37560975609756,1994,0.17073170731707318,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01664,R0283,Zone_5,12.06,77.85,274.76,Wallet,2024-03-08,0,1.6388723667959464,0.8565854650442104,5.61953092220861,2.569554123848285,8.823264701911645,78.0,22.782752902155885,19,Male,Surat,245.0,45,3.55,7.9957142857142856,4.135632653061225,1190,0.1836734693877551,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01665,R0293,Zone_1,1.7000000000000002,9.4,23.4,Wallet,2023-02-13,0,-1.3002547756876977,-1.4710313765323646,3.1945831322991562,0.9932517730102834,3.0659419433511785,9.0,13.764705882352938,39,Female,Delhi,248.0,44,3.2,5.605,1.6186290322580645,2543,0.1774193548387097,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01666,R0247,Zone_9,7.9,54.08,140.92,Wallet,2024-05-03,0,0.07389473809603009,-0.07805604663132557,4.955263518561269,2.186051276738094,7.353910524340094,54.0,17.837974683544303,37,Male,Bengaluru,249.0,47,4.92,10.267692307692307,9.587590361445782,1955,0.18875502008032127,,,,,,,
T01667,R0112,Zone_6,4.85,26.32,50.99,Wallet,2024-08-21,0,-0.9776476868067152,-0.7633100395665143,3.9510513923956245,1.766441661243765,5.130302135352264,26.0,10.513402061855672,41,Female,Delhi,311.0,11,3.24,8.953,3.6986173633440513,2134,0.03536977491961415,,,,,,,
T01668,R0012,Zone_9,13.48,88.12,180.67,Credit Card,2023-09-08,0,0.53868748122829,1.1756217502796096,5.202191854450653,2.6727683869575705,9.387225362161068,88.0,13.402818991097922,31,Female,Hyderabad,248.0,11,3.31,5.822,1.4224193548387096,1702,0.04435483870967742,,,,,,,
T01669,R0018,Zone_9,10.47,104.34,254.12,Credit Card,2023-02-11,1,1.3975309273431202,0.4993546949566859,5.541734022701802,2.4397349311412793,10.214695296483395,104.0,24.271251193887295,49,Female,Delhi,446.0,86,3.29,9.031666666666666,2.3415470852017934,1347,0.19282511210762332,,,,,,,
T01670,R0027,Zone_9,15.54,102.56,248.87,Wallet,2023-05-12,0,1.336143206552067,1.6384490373112448,5.520940782615359,2.805781689595545,10.12719112093773,103.0,16.014800514800516,39,Male,Jaipur,403.0,61,3.98,7.22875,2.050620347394541,2539,0.1513647642679901,,,,,,,
T01671,R0132,Zone_9,0.26,2.04,3.01,Wallet,2023-12-06,0,-1.5386729903409502,-1.7945611305738964,1.3887912413184778,0.23111172096338664,1.42828568570857,2.0,11.576923076923075,23,Male,Surat,484.0,25,3.32,6.309090909090909,2.2556404958677687,1378,0.05165289256198347,,,,,,,
T01672,R0263,Zone_10,13.17,85.57,307.13,Wallet,2024-03-08,1,2.017371513844783,1.1059729837845576,5.730521771845822,2.6511270537025893,9.250405396521819,86.0,23.320425208807897,31,Other,Chennai,297.0,21,3.84,8.718333333333332,5.2110101010101015,2087,0.0707070707070707,,,,,,,
T01673,R0065,Zone_9,8.81,81.96,76.13,Cash,2023-12-21,0,-0.6836882009615578,0.12639678404769794,4.345492309945908,2.2834022735772717,9.053176238205019,82.0,8.641316685584561,43,Other,Mumbai,180.0,32,4.52,8.173333333333334,2.370611111111111,1177,0.17777777777777778,,,,,,,
T01674,R0195,Zone_10,4.37,36.96,84.07,Cash,2023-05-31,0,-0.5908465813270888,-0.8711532909136914,4.443474446987793,1.6808279085207734,6.079473661428265,37.0,19.23798627002288,33,Male,Kolkata,72.0,10,4.97,7.813333333333334,14.502361111111112,1939,0.1388888888888889,,,,,,,
T01675,R0138,Zone_1,10.45,53.5,170.59,Wallet,2024-03-12,0,0.42082305730946806,0.49486122615055317,5.14510791029753,2.4379897300002487,7.314369419163897,54.0,16.3244019138756,46,Male,Kolkata,13.0,0,3.53,6.25,39.95692307692308,1512,0.0,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01676,R0213,Zone_1,15.83,84.55,300.77,UPI,2024-06-26,0,1.9430046749436212,1.7036043350001646,5.709665137814357,2.8231630082027146,9.195107394696377,85.0,19.0,29,Female,Chennai,456.0,26,3.74,6.7877777777777775,2.3342105263157893,2662,0.05701754385964912,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01677,R0089,Zone_10,16.02,96.02,276.89,UPI,2023-08-11,0,1.6637782420883165,1.7462922886584222,5.627225351934046,2.834389123145228,9.798979538707078,96.0,17.28401997503121,48,Other,Surat,308.0,6,3.91,9.981111111111112,4.595941558441559,1457,0.01948051948051948,,,,,,,
T01678,R0147,Zone_9,12.11,103.45,251.23,Cash,2024-06-18,0,1.363738448660045,0.8678191370595411,5.530341369668184,2.5733752977756086,10.171037311896953,103.0,20.745664739884393,35,Other,Mumbai,239.0,21,3.91,7.94375,4.272970711297071,1480,0.08786610878661087,,,,,,,
T01679,R0204,Zone_10,3.04,18.36,46.52,UPI,2024-06-18,0,-1.0299149462230976,-1.169968966521495,3.8611506750543896,1.3962446919730587,4.28485705712571,18.0,15.30263157894737,37,Female,Hyderabad,438.0,5,3.73,9.687142857142858,2.0578767123287673,2816,0.01141552511415525,,,,,,,
T01680,R0067,Zone_2,9.55,70.55,139.31,Credit Card,2023-12-03,0,0.05506917038677395,0.2926551298745962,4.943854260405905,2.3561258599220753,8.399404740813482,71.0,14.587434554973822,32,Male,Pune,348.0,9,3.38,8.697692307692307,5.302212643678161,1516,0.02586206896551724,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01681,R0090,Zone_4,9.71,84.65,212.98,Cash,2023-03-28,0,0.9164850543252289,0.3286028803236553,5.3658825527104606,2.3711778844596574,9.200543462209176,85.0,21.934088568486093,33,Female,Mumbai,152.0,25,4.51,10.813,12.998355263157896,2055,0.16447368421052633,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01682,R0162,Zone_5,14.21,105.79,305.85,Credit Card,2023-05-26,0,2.0024046028709646,1.3396333617034417,5.726359028835106,2.7219531062712017,10.285426583277916,106.0,21.52357494722027,30,Male,Hyderabad,394.0,38,4.28,8.855,2.3779187817258887,1130,0.09644670050761421,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
